##Iter	TotalE	TotalM
56169 -88 52 2704
56170 -88 52 2704
56171 -88 50 2500
56172 -88 50 2500
56173 -88 50 2500
56174 -88 50 2500
56175 -88 50 2500
56176 -88 50 2500
56177 -88 50 2500
56178 -88 50 2500
56179 -88 50 2500
56180 -88 50 2500
56181 -88 50 2500
56182 -84 48 2304
56183 -84 48 2304
56184 -92 50 2500
56185 -92 50 2500
56186 -84 48 2304
56187 -88 50 2500
56188 -88 50 2500
56189 -88 50 2500
56190 -96 52 2704
56191 -96 52 2704
56192 -96 52 2704
56193 -88 50 2500
56194 -88 50 2500
56195 -88 50 2500
56196 -88 50 2500
56197 -96 52 2704
56198 -96 52 2704
56199 -96 52 2704
56200 -96 52 2704
56201 -92 50 2500
56202 -96 52 2704
56203 -96 52 2704
56204 -96 52 2704
56205 -96 52 2704
56206 -96 52 2704
56207 -96 52 2704
56208 -96 52 2704
56209 -96 52 2704
56210 -96 52 2704
56211 -96 52 2704
56212 -96 52 2704
56213 -96 52 2704
56214 -96 52 2704
56215 -100 54 2916
56216 -100 54 2916
56217 -100 54 2916
56218 -100 54 2916
56219 -100 54 2916
56220 -100 54 2916
56221 -100 52 2704
56222 -100 52 2704
56223 -100 52 2704
56224 -100 52 2704
56225 -100 52 2704
56226 -100 52 2704
56227 -100 52 2704
56228 -100 52 2704
56229 -96 50 2500
56230 -96 50 2500
56231 -96 50 2500
56232 -96 50 2500
56233 -96 50 2500
56234 -96 52 2704
56235 -96 52 2704
56236 -96 52 2704
56237 -96 52 2704
56238 -96 52 2704
56239 -96 54 2916
56240 -96 54 2916
56241 -96 54 2916
56242 -96 54 2916
56243 -96 54 2916
56244 -92 52 2704
56245 -100 54 2916
56246 -100 54 2916
56247 -100 54 2916
56248 -100 54 2916
56249 -104 56 3136
56250 -100 54 2916
56251 -104 56 3136
56252 -104 56 3136
56253 -104 56 3136
56254 -104 56 3136
56255 -104 56 3136
56256 -104 56 3136
56257 -104 56 3136
56258 -108 58 3364
56259 -108 58 3364
56260 -108 58 3364
56261 -108 58 3364
56262 -108 58 3364
56263 -108 58 3364
56264 -108 58 3364
56265 -108 58 3364
56266 -104 56 3136
56267 -104 56 3136
56268 -104 58 3364
56269 -104 58 3364
56270 -104 58 3364
56271 -104 58 3364
56272 -104 58 3364
56273 -104 58 3364
56274 -104 58 3364
56275 -104 58 3364
56276 -104 58 3364
56277 -104 58 3364
56278 -104 58 3364
56279 -104 58 3364
56280 -104 58 3364
56281 -100 56 3136
56282 -100 56 3136
56283 -100 56 3136
56284 -100 56 3136
56285 -100 56 3136
56286 -100 56 3136
56287 -100 56 3136
56288 -96 54 2916
56289 -104 56 3136
56290 -104 56 3136
56291 -100 54 2916
56292 -100 52 2704
56293 -100 52 2704
56294 -100 52 2704
56295 -100 52 2704
56296 -100 52 2704
56297 -100 52 2704
56298 -100 52 2704
56299 -100 52 2704
56300 -100 52 2704
56301 -100 52 2704
56302 -100 52 2704
56303 -100 52 2704
56304 -100 52 2704
56305 -100 52 2704
56306 -100 52 2704
56307 -100 52 2704
56308 -100 52 2704
56309 -108 54 2916
56310 -108 56 3136
56311 -108 56 3136
56312 -108 56 3136
56313 -108 56 3136
56314 -108 56 3136
56315 -108 56 3136
56316 -108 56 3136
56317 -112 58 3364
56318 -116 60 3600
56319 -116 60 3600
56320 -116 60 3600
56321 -116 60 3600
56322 -116 60 3600
56323 -116 60 3600
56324 -116 60 3600
56325 -116 60 3600
56326 -112 58 3364
56327 -112 58 3364
56328 -112 58 3364
56329 -112 58 3364
56330 -112 58 3364
56331 -112 58 3364
56332 -112 58 3364
56333 -112 58 3364
56334 -112 58 3364
56335 -112 58 3364
56336 -112 58 3364
56337 -112 58 3364
56338 -112 58 3364
56339 -112 58 3364
56340 -116 60 3600
56341 -116 60 3600
56342 -116 60 3600
56343 -116 60 3600
56344 -116 60 3600
56345 -116 60 3600
56346 -116 60 3600
56347 -116 60 3600
56348 -116 60 3600
56349 -116 60 3600
56350 -116 60 3600
56351 -116 60 3600
56352 -116 60 3600
56353 -116 60 3600
56354 -108 58 3364
56355 -112 60 3600
56356 -112 60 3600
56357 -112 60 3600
56358 -112 60 3600
56359 -112 60 3600
56360 -104 58 3364
56361 -104 58 3364
56362 -104 58 3364
56363 -96 56 3136
56364 -96 56 3136
56365 -104 58 3364
56366 -104 58 3364
56367 -104 58 3364
56368 -96 56 3136
56369 -96 56 3136
56370 -96 56 3136
56371 -96 56 3136
56372 -104 58 3364
56373 -104 58 3364
56374 -104 58 3364
56375 -104 58 3364
56376 -104 58 3364
56377 -104 58 3364
56378 -104 58 3364
56379 -100 56 3136
56380 -100 56 3136
56381 -100 56 3136
56382 -100 56 3136
56383 -100 56 3136
56384 -100 56 3136
56385 -100 56 3136
56386 -100 56 3136
56387 -100 56 3136
56388 -100 56 3136
56389 -100 56 3136
56390 -100 56 3136
56391 -100 54 2916
56392 -100 54 2916
56393 -100 54 2916
56394 -100 54 2916
56395 -100 54 2916
56396 -100 54 2916
56397 -100 54 2916
56398 -100 54 2916
56399 -100 54 2916
56400 -100 54 2916
56401 -96 52 2704
56402 -96 52 2704
56403 -92 50 2500
56404 -92 50 2500
56405 -92 50 2500
56406 -92 50 2500
56407 -92 50 2500
56408 -92 52 2704
56409 -92 52 2704
56410 -92 52 2704
56411 -92 52 2704
56412 -88 50 2500
56413 -88 50 2500
56414 -88 50 2500
56415 -88 50 2500
56416 -88 50 2500
56417 -88 50 2500
56418 -88 50 2500
56419 -88 50 2500
56420 -88 50 2500
56421 -92 52 2704
56422 -92 52 2704
56423 -92 50 2500
56424 -92 50 2500
56425 -92 50 2500
56426 -92 50 2500
56427 -92 50 2500
56428 -92 50 2500
56429 -92 50 2500
56430 -92 50 2500
56431 -92 50 2500
56432 -92 50 2500
56433 -92 50 2500
56434 -92 50 2500
56435 -92 50 2500
56436 -92 50 2500
56437 -92 50 2500
56438 -92 48 2304
56439 -92 48 2304
56440 -88 46 2116
56441 -88 46 2116
56442 -88 48 2304
56443 -88 48 2304
56444 -88 48 2304
56445 -88 48 2304
56446 -88 48 2304
56447 -88 48 2304
56448 -88 48 2304
56449 -88 50 2500
56450 -92 52 2704
56451 -92 52 2704
56452 -88 50 2500
56453 -88 50 2500
56454 -88 50 2500
56455 -88 50 2500
56456 -88 50 2500
56457 -92 52 2704
56458 -92 52 2704
56459 -92 52 2704
56460 -92 52 2704
56461 -96 54 2916
56462 -96 54 2916
56463 -96 54 2916
56464 -96 54 2916
56465 -96 54 2916
56466 -96 54 2916
56467 -96 54 2916
56468 -96 54 2916
56469 -96 54 2916
56470 -96 54 2916
56471 -96 54 2916
56472 -96 54 2916
56473 -96 54 2916
56474 -96 54 2916
56475 -100 56 3136
56476 -100 56 3136
56477 -100 56 3136
56478 -100 56 3136
56479 -100 56 3136
56480 -100 56 3136
56481 -100 56 3136
56482 -100 56 3136
56483 -100 56 3136
56484 -100 56 3136
56485 -100 56 3136
56486 -100 56 3136
56487 -100 56 3136
56488 -100 56 3136
56489 -100 56 3136
56490 -100 56 3136
56491 -100 56 3136
56492 -100 56 3136
56493 -100 56 3136
56494 -100 56 3136
56495 -96 54 2916
56496 -96 54 2916
56497 -96 54 2916
56498 -96 54 2916
56499 -100 56 3136
56500 -100 56 3136
56501 -100 56 3136
56502 -100 56 3136
56503 -96 54 2916
56504 -96 54 2916
56505 -88 52 2704
56506 -88 52 2704
56507 -88 52 2704
56508 -88 50 2500
56509 -88 50 2500
56510 -88 52 2704
56511 -88 52 2704
56512 -88 52 2704
56513 -88 50 2500
56514 -88 50 2500
56515 -84 48 2304
56516 -84 48 2304
56517 -84 48 2304
56518 -84 48 2304
56519 -84 48 2304
56520 -84 48 2304
56521 -84 48 2304
56522 -84 48 2304
56523 -84 48 2304
56524 -76 46 2116
56525 -76 46 2116
56526 -80 48 2304
56527 -80 48 2304
56528 -80 48 2304
56529 -80 48 2304
56530 -80 48 2304
56531 -80 48 2304
56532 -80 48 2304
56533 -80 48 2304
56534 -80 48 2304
56535 -80 48 2304
56536 -76 46 2116
56537 -76 46 2116
56538 -80 48 2304
56539 -80 50 2500
56540 -80 50 2500
56541 -80 50 2500
56542 -80 50 2500
56543 -80 50 2500
56544 -80 50 2500
56545 -80 50 2500
56546 -80 50 2500
56547 -80 50 2500
56548 -80 50 2500
56549 -80 50 2500
56550 -80 50 2500
56551 -80 50 2500
56552 -80 50 2500
56553 -88 52 2704
56554 -88 52 2704
56555 -88 52 2704
56556 -88 52 2704
56557 -88 52 2704
56558 -88 52 2704
56559 -88 52 2704
56560 -88 52 2704
56561 -88 52 2704
56562 -88 52 2704
56563 -88 52 2704
56564 -88 52 2704
56565 -92 54 2916
56566 -92 54 2916
56567 -92 54 2916
56568 -92 54 2916
56569 -92 54 2916
56570 -92 54 2916
56571 -92 54 2916
56572 -84 52 2704
56573 -84 50 2500
56574 -84 50 2500
56575 -84 50 2500
56576 -88 52 2704
56577 -88 52 2704
56578 -88 52 2704
56579 -88 52 2704
56580 -88 52 2704
56581 -88 52 2704
56582 -88 52 2704
56583 -80 50 2500
56584 -84 52 2704
56585 -76 50 2500
56586 -76 50 2500
56587 -76 48 2304
56588 -76 48 2304
56589 -76 48 2304
56590 -76 48 2304
56591 -84 50 2500
56592 -80 48 2304
56593 -80 48 2304
56594 -80 48 2304
56595 -84 50 2500
56596 -80 48 2304
56597 -80 48 2304
56598 -80 48 2304
56599 -80 48 2304
56600 -80 48 2304
56601 -80 48 2304
56602 -80 48 2304
56603 -80 48 2304
56604 -80 48 2304
56605 -80 48 2304
56606 -76 46 2116
56607 -76 44 1936
56608 -76 44 1936
56609 -76 44 1936
56610 -84 46 2116
56611 -76 44 1936
56612 -76 44 1936
56613 -84 46 2116
56614 -84 46 2116
56615 -88 48 2304
56616 -88 48 2304
56617 -88 48 2304
56618 -80 46 2116
56619 -72 44 1936
56620 -72 44 1936
56621 -72 44 1936
56622 -72 44 1936
56623 -72 44 1936
56624 -72 44 1936
56625 -72 44 1936
56626 -72 46 2116
56627 -80 48 2304
56628 -80 48 2304
56629 -80 48 2304
56630 -80 48 2304
56631 -80 48 2304
56632 -80 48 2304
56633 -80 48 2304
56634 -80 50 2500
56635 -76 48 2304
56636 -76 48 2304
56637 -76 48 2304
56638 -76 48 2304
56639 -76 48 2304
56640 -76 48 2304
56641 -76 48 2304
56642 -76 48 2304
56643 -76 48 2304
56644 -76 48 2304
56645 -76 48 2304
56646 -76 48 2304
56647 -76 48 2304
56648 -76 48 2304
56649 -76 48 2304
56650 -72 46 2116
56651 -72 44 1936
56652 -72 44 1936
56653 -68 42 1764
56654 -68 42 1764
56655 -68 42 1764
56656 -68 44 1936
56657 -68 42 1764
56658 -68 42 1764
56659 -68 40 1600
56660 -68 40 1600
56661 -68 38 1444
56662 -68 38 1444
56663 -68 38 1444
56664 -64 36 1296
56665 -64 36 1296
56666 -64 36 1296
56667 -64 36 1296
56668 -64 36 1296
56669 -64 36 1296
56670 -60 34 1156
56671 -60 34 1156
56672 -60 34 1156
56673 -60 36 1296
56674 -60 36 1296
56675 -60 36 1296
56676 -60 36 1296
56677 -60 36 1296
56678 -60 36 1296
56679 -60 38 1444
56680 -60 38 1444
56681 -60 38 1444
56682 -60 36 1296
56683 -60 34 1156
56684 -64 36 1296
56685 -64 36 1296
56686 -72 38 1444
56687 -72 38 1444
56688 -68 40 1600
56689 -68 40 1600
56690 -68 42 1764
56691 -68 42 1764
56692 -68 42 1764
56693 -68 42 1764
56694 -68 40 1600
56695 -68 40 1600
56696 -68 40 1600
56697 -68 40 1600
56698 -68 40 1600
56699 -72 38 1444
56700 -72 38 1444
56701 -68 36 1296
56702 -68 36 1296
56703 -68 36 1296
56704 -68 36 1296
56705 -68 36 1296
56706 -68 38 1444
56707 -68 38 1444
56708 -76 40 1600
56709 -76 40 1600
56710 -76 40 1600
56711 -76 40 1600
56712 -76 40 1600
56713 -76 40 1600
56714 -76 40 1600
56715 -76 42 1764
56716 -76 42 1764
56717 -76 42 1764
56718 -76 40 1600
56719 -76 40 1600
56720 -76 40 1600
56721 -76 40 1600
56722 -76 40 1600
56723 -76 40 1600
56724 -76 40 1600
56725 -80 42 1764
56726 -80 42 1764
56727 -80 44 1936
56728 -80 44 1936
56729 -80 44 1936
56730 -80 44 1936
56731 -80 46 2116
56732 -80 46 2116
56733 -80 46 2116
56734 -84 48 2304
56735 -84 48 2304
56736 -80 50 2500
56737 -76 48 2304
56738 -76 48 2304
56739 -72 46 2116
56740 -72 46 2116
56741 -72 46 2116
56742 -72 46 2116
56743 -72 46 2116
56744 -72 46 2116
56745 -72 46 2116
56746 -72 46 2116
56747 -68 44 1936
56748 -68 44 1936
56749 -64 42 1764
56750 -64 42 1764
56751 -68 44 1936
56752 -68 42 1764
56753 -68 42 1764
56754 -68 42 1764
56755 -68 42 1764
56756 -68 42 1764
56757 -72 40 1600
56758 -72 40 1600
56759 -72 40 1600
56760 -72 40 1600
56761 -72 40 1600
56762 -72 40 1600
56763 -72 40 1600
56764 -72 40 1600
56765 -72 40 1600
56766 -72 40 1600
56767 -76 42 1764
56768 -76 42 1764
56769 -80 44 1936
56770 -80 44 1936
56771 -88 46 2116
56772 -88 48 2304
56773 -88 46 2116
56774 -88 46 2116
56775 -88 46 2116
56776 -88 46 2116
56777 -88 46 2116
56778 -88 46 2116
56779 -88 46 2116
56780 -88 46 2116
56781 -88 46 2116
56782 -88 44 1936
56783 -88 44 1936
56784 -88 44 1936
56785 -88 44 1936
56786 -88 44 1936
56787 -88 44 1936
56788 -88 44 1936
56789 -88 44 1936
56790 -88 44 1936
56791 -88 44 1936
56792 -88 44 1936
56793 -88 44 1936
56794 -88 44 1936
56795 -88 44 1936
56796 -88 44 1936
56797 -92 46 2116
56798 -88 44 1936
56799 -88 44 1936
56800 -88 44 1936
56801 -88 44 1936
56802 -88 44 1936
56803 -88 42 1764
56804 -88 42 1764
56805 -88 42 1764
56806 -88 42 1764
56807 -88 40 1600
56808 -88 40 1600
56809 -88 40 1600
56810 -88 40 1600
56811 -88 40 1600
56812 -88 40 1600
56813 -88 38 1444
56814 -84 40 1600
56815 -84 40 1600
56816 -84 40 1600
56817 -84 40 1600
56818 -84 42 1764
56819 -84 42 1764
56820 -84 42 1764
56821 -84 42 1764
56822 -84 42 1764
56823 -76 40 1600
56824 -72 38 1444
56825 -72 38 1444
56826 -72 38 1444
56827 -72 38 1444
56828 -72 38 1444
56829 -72 38 1444
56830 -80 40 1600
56831 -80 40 1600
56832 -80 40 1600
56833 -80 42 1764
56834 -80 42 1764
56835 -80 42 1764
56836 -80 42 1764
56837 -80 42 1764
56838 -88 44 1936
56839 -88 44 1936
56840 -88 44 1936
56841 -88 46 2116
56842 -88 48 2304
56843 -88 50 2500
56844 -80 48 2304
56845 -80 48 2304
56846 -80 48 2304
56847 -80 46 2116
56848 -80 46 2116
56849 -80 46 2116
56850 -80 46 2116
56851 -80 46 2116
56852 -80 46 2116
56853 -80 46 2116
56854 -80 46 2116
56855 -80 48 2304
56856 -80 48 2304
56857 -80 48 2304
56858 -80 46 2116
56859 -80 44 1936
56860 -80 44 1936
56861 -80 44 1936
56862 -80 42 1764
56863 -80 44 1936
56864 -80 42 1764
56865 -80 42 1764
56866 -80 40 1600
56867 -80 40 1600
56868 -84 42 1764
56869 -84 42 1764
56870 -84 42 1764
56871 -80 40 1600
56872 -80 40 1600
56873 -80 40 1600
56874 -80 40 1600
56875 -80 40 1600
56876 -80 40 1600
56877 -80 40 1600
56878 -80 40 1600
56879 -80 40 1600
56880 -80 40 1600
56881 -76 38 1444
56882 -76 38 1444
56883 -76 38 1444
56884 -76 38 1444
56885 -76 36 1296
56886 -76 36 1296
56887 -76 36 1296
56888 -76 36 1296
56889 -76 36 1296
56890 -76 36 1296
56891 -76 36 1296
56892 -76 38 1444
56893 -76 40 1600
56894 -68 38 1444
56895 -72 40 1600
56896 -72 40 1600
56897 -72 40 1600
56898 -68 38 1444
56899 -68 38 1444
56900 -68 38 1444
56901 -64 36 1296
56902 -64 38 1444
56903 -64 38 1444
56904 -64 40 1600
56905 -60 38 1444
56906 -64 40 1600
56907 -64 40 1600
56908 -64 40 1600
56909 -60 38 1444
56910 -60 38 1444
56911 -60 40 1600
56912 -60 40 1600
56913 -60 40 1600
56914 -68 42 1764
56915 -68 42 1764
56916 -64 40 1600
56917 -64 40 1600
56918 -72 42 1764
56919 -76 44 1936
56920 -76 44 1936
56921 -76 44 1936
56922 -76 44 1936
56923 -76 44 1936
56924 -76 44 1936
56925 -76 44 1936
56926 -76 44 1936
56927 -84 46 2116
56928 -88 48 2304
56929 -88 48 2304
56930 -88 48 2304
56931 -88 48 2304
56932 -88 48 2304
56933 -88 48 2304
56934 -88 48 2304
56935 -88 48 2304
56936 -88 50 2500
56937 -92 52 2704
56938 -92 52 2704
56939 -92 52 2704
56940 -92 52 2704
56941 -92 52 2704
56942 -92 52 2704
56943 -92 52 2704
56944 -92 52 2704
56945 -92 50 2500
56946 -92 50 2500
56947 -92 50 2500
56948 -92 50 2500
56949 -88 48 2304
56950 -88 48 2304
56951 -88 50 2500
56952 -88 52 2704
56953 -88 52 2704
56954 -88 52 2704
56955 -88 50 2500
56956 -88 52 2704
56957 -88 52 2704
56958 -84 50 2500
56959 -92 52 2704
56960 -92 52 2704
56961 -92 52 2704
56962 -92 52 2704
56963 -92 52 2704
56964 -92 52 2704
56965 -92 52 2704
56966 -92 52 2704
56967 -92 52 2704
56968 -92 50 2500
56969 -92 50 2500
56970 -84 48 2304
56971 -84 48 2304
56972 -84 48 2304
56973 -84 48 2304
56974 -84 48 2304
56975 -84 48 2304
56976 -84 48 2304
56977 -84 50 2500
56978 -84 50 2500
56979 -84 50 2500
56980 -84 50 2500
56981 -84 50 2500
56982 -84 50 2500
56983 -84 50 2500
56984 -88 52 2704
56985 -92 54 2916
56986 -96 56 3136
56987 -92 54 2916
56988 -92 54 2916
56989 -92 54 2916
56990 -92 54 2916
56991 -92 54 2916
56992 -92 54 2916
56993 -92 54 2916
56994 -92 54 2916
56995 -92 54 2916
56996 -92 54 2916
56997 -92 54 2916
56998 -88 52 2704
56999 -88 52 2704
57000 -88 52 2704
57001 -88 52 2704
57002 -88 52 2704
57003 -88 52 2704
57004 -88 52 2704
57005 -88 52 2704
57006 -88 52 2704
57007 -84 50 2500
57008 -84 50 2500
57009 -84 50 2500
57010 -84 50 2500
57011 -84 50 2500
57012 -84 50 2500
57013 -88 52 2704
57014 -88 52 2704
57015 -88 52 2704
57016 -88 52 2704
57017 -88 52 2704
57018 -92 54 2916
57019 -92 54 2916
57020 -92 54 2916
57021 -92 54 2916
57022 -92 54 2916
57023 -92 54 2916
57024 -88 52 2704
57025 -84 50 2500
57026 -80 48 2304
57027 -80 46 2116
57028 -80 46 2116
57029 -80 44 1936
57030 -80 46 2116
57031 -80 44 1936
57032 -80 44 1936
57033 -80 44 1936
57034 -80 44 1936
57035 -80 44 1936
57036 -80 44 1936
57037 -80 44 1936
57038 -80 44 1936
57039 -80 44 1936
57040 -72 42 1764
57041 -72 42 1764
57042 -72 44 1936
57043 -72 42 1764
57044 -72 42 1764
57045 -72 42 1764
57046 -72 42 1764
57047 -72 42 1764
57048 -72 42 1764
57049 -72 44 1936
57050 -72 44 1936
57051 -72 44 1936
57052 -72 44 1936
57053 -72 44 1936
57054 -72 44 1936
57055 -72 44 1936
57056 -72 42 1764
57057 -72 42 1764
57058 -72 42 1764
57059 -72 42 1764
57060 -72 42 1764
57061 -80 44 1936
57062 -80 44 1936
57063 -80 44 1936
57064 -80 44 1936
57065 -80 44 1936
57066 -80 42 1764
57067 -72 40 1600
57068 -72 40 1600
57069 -72 40 1600
57070 -72 40 1600
57071 -72 40 1600
57072 -72 40 1600
57073 -72 40 1600
57074 -72 40 1600
57075 -72 40 1600
57076 -72 40 1600
57077 -72 40 1600
57078 -72 42 1764
57079 -72 42 1764
57080 -72 42 1764
57081 -72 42 1764
57082 -72 42 1764
57083 -72 42 1764
57084 -72 44 1936
57085 -72 44 1936
57086 -72 44 1936
57087 -72 46 2116
57088 -72 46 2116
57089 -76 48 2304
57090 -76 48 2304
57091 -76 48 2304
57092 -76 48 2304
57093 -76 48 2304
57094 -76 48 2304
57095 -76 48 2304
57096 -76 48 2304
57097 -76 48 2304
57098 -68 46 2116
57099 -68 46 2116
57100 -68 46 2116
57101 -68 46 2116
57102 -68 46 2116
57103 -76 48 2304
57104 -76 48 2304
57105 -72 46 2116
57106 -76 48 2304
57107 -76 48 2304
57108 -76 48 2304
57109 -68 46 2116
57110 -68 46 2116
57111 -68 46 2116
57112 -68 46 2116
57113 -68 44 1936
57114 -68 44 1936
57115 -68 44 1936
57116 -68 42 1764
57117 -68 42 1764
57118 -68 42 1764
57119 -68 44 1936
57120 -68 44 1936
57121 -68 44 1936
57122 -68 44 1936
57123 -76 46 2116
57124 -76 46 2116
57125 -76 46 2116
57126 -76 46 2116
57127 -76 46 2116
57128 -76 46 2116
57129 -76 46 2116
57130 -76 46 2116
57131 -76 46 2116
57132 -76 46 2116
57133 -76 46 2116
57134 -68 44 1936
57135 -68 44 1936
57136 -72 46 2116
57137 -64 44 1936
57138 -64 44 1936
57139 -64 42 1764
57140 -64 42 1764
57141 -64 42 1764
57142 -64 42 1764
57143 -64 42 1764
57144 -64 42 1764
57145 -64 42 1764
57146 -60 40 1600
57147 -60 40 1600
57148 -60 40 1600
57149 -60 40 1600
57150 -60 40 1600
57151 -60 42 1764
57152 -52 40 1600
57153 -52 40 1600
57154 -52 40 1600
57155 -52 38 1444
57156 -52 40 1600
57157 -52 40 1600
57158 -52 40 1600
57159 -52 40 1600
57160 -60 42 1764
57161 -60 42 1764
57162 -60 42 1764
57163 -60 42 1764
57164 -60 42 1764
57165 -60 42 1764
57166 -60 42 1764
57167 -60 42 1764
57168 -60 42 1764
57169 -60 42 1764
57170 -60 42 1764
57171 -60 42 1764
57172 -60 42 1764
57173 -64 40 1600
57174 -72 42 1764
57175 -72 42 1764
57176 -76 44 1936
57177 -72 42 1764
57178 -72 42 1764
57179 -72 42 1764
57180 -68 40 1600
57181 -68 40 1600
57182 -72 42 1764
57183 -64 40 1600
57184 -64 42 1764
57185 -64 42 1764
57186 -64 42 1764
57187 -64 42 1764
57188 -64 42 1764
57189 -64 42 1764
57190 -64 42 1764
57191 -64 42 1764
57192 -64 42 1764
57193 -64 42 1764
57194 -60 40 1600
57195 -68 42 1764
57196 -68 42 1764
57197 -68 42 1764
57198 -68 42 1764
57199 -68 42 1764
57200 -76 44 1936
57201 -80 46 2116
57202 -80 48 2304
57203 -80 48 2304
57204 -80 48 2304
57205 -80 48 2304
57206 -80 48 2304
57207 -80 48 2304
57208 -80 48 2304
57209 -80 48 2304
57210 -80 48 2304
57211 -84 50 2500
57212 -84 50 2500
57213 -84 48 2304
57214 -84 48 2304
57215 -84 48 2304
57216 -84 50 2500
57217 -76 48 2304
57218 -76 48 2304
57219 -76 48 2304
57220 -76 48 2304
57221 -76 48 2304
57222 -68 46 2116
57223 -68 46 2116
57224 -68 46 2116
57225 -68 46 2116
57226 -68 46 2116
57227 -68 46 2116
57228 -68 44 1936
57229 -64 46 2116
57230 -64 46 2116
57231 -64 46 2116
57232 -64 46 2116
57233 -64 46 2116
57234 -64 44 1936
57235 -68 46 2116
57236 -68 46 2116
57237 -68 44 1936
57238 -64 42 1764
57239 -64 44 1936
57240 -64 44 1936
57241 -60 42 1764
57242 -52 40 1600
57243 -52 40 1600
57244 -52 40 1600
57245 -48 38 1444
57246 -52 36 1296
57247 -56 34 1156
57248 -56 36 1296
57249 -56 36 1296
57250 -48 34 1156
57251 -52 36 1296
57252 -52 36 1296
57253 -52 36 1296
57254 -48 34 1156
57255 -48 34 1156
57256 -44 32 1024
57257 -44 32 1024
57258 -44 30 900
57259 -44 30 900
57260 -44 30 900
57261 -44 30 900
57262 -44 30 900
57263 -44 30 900
57264 -44 30 900
57265 -44 28 784
57266 -44 28 784
57267 -44 28 784
57268 -44 26 676
57269 -44 26 676
57270 -44 24 576
57271 -44 22 484
57272 -44 22 484
57273 -48 20 400
57274 -48 20 400
57275 -48 20 400
57276 -48 18 324
57277 -44 20 400
57278 -44 22 484
57279 -44 20 400
57280 -44 20 400
57281 -44 22 484
57282 -44 24 576
57283 -44 26 676
57284 -44 28 784
57285 -40 30 900
57286 -40 30 900
57287 -44 28 784
57288 -44 30 900
57289 -48 32 1024
57290 -48 32 1024
57291 -44 34 1156
57292 -44 34 1156
57293 -44 32 1024
57294 -48 34 1156
57295 -48 34 1156
57296 -48 34 1156
57297 -48 32 1024
57298 -52 34 1156
57299 -52 34 1156
57300 -52 34 1156
57301 -56 36 1296
57302 -56 36 1296
57303 -56 36 1296
57304 -56 36 1296
57305 -56 36 1296
57306 -56 36 1296
57307 -56 36 1296
57308 -56 36 1296
57309 -60 38 1444
57310 -60 38 1444
57311 -60 38 1444
57312 -60 38 1444
57313 -60 36 1296
57314 -60 36 1296
57315 -60 36 1296
57316 -56 34 1156
57317 -60 36 1296
57318 -56 38 1444
57319 -56 40 1600
57320 -60 42 1764
57321 -60 42 1764
57322 -60 40 1600
57323 -60 40 1600
57324 -60 40 1600
57325 -68 42 1764
57326 -68 40 1600
57327 -68 42 1764
57328 -60 40 1600
57329 -60 42 1764
57330 -60 42 1764
57331 -60 42 1764
57332 -60 42 1764
57333 -60 44 1936
57334 -60 44 1936
57335 -60 44 1936
57336 -60 44 1936
57337 -60 44 1936
57338 -56 42 1764
57339 -64 44 1936
57340 -64 44 1936
57341 -64 44 1936
57342 -64 44 1936
57343 -64 44 1936
57344 -64 44 1936
57345 -64 44 1936
57346 -64 44 1936
57347 -64 44 1936
57348 -64 44 1936
57349 -64 44 1936
57350 -72 46 2116
57351 -72 44 1936
57352 -72 44 1936
57353 -72 44 1936
57354 -72 44 1936
57355 -72 46 2116
57356 -72 46 2116
57357 -76 48 2304
57358 -76 48 2304
57359 -76 48 2304
57360 -76 48 2304
57361 -76 48 2304
57362 -76 48 2304
57363 -76 46 2116
57364 -76 46 2116
57365 -76 46 2116
57366 -76 46 2116
57367 -76 46 2116
57368 -76 44 1936
57369 -76 44 1936
57370 -76 44 1936
57371 -76 44 1936
57372 -76 44 1936
57373 -76 44 1936
57374 -76 44 1936
57375 -76 44 1936
57376 -76 44 1936
57377 -76 44 1936
57378 -76 44 1936
57379 -76 44 1936
57380 -76 44 1936
57381 -76 44 1936
